NaN,NaN,NaN,NaN,NaN,8.5,NaN,0.0425,274.21,0.11635,25.385,60.5,0.25,113.37,234.21,0.34917,0.08,0.78812,367.54,65,NaN,NaN,NaN,26,6196.5,0.0016429,13297,NaN,1.85,722.67,0.81176,NaN,NaN,68458,70.076,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0.57692,0,0,0,0,0.83333,0.09434,0.33333,0,1,0.34615,1,NaN,NaN,NaN,0.28571,1,0.14286,0.33333,NaN,0,0.23077,0.64706,NaN,NaN,NaN,1,NaN,1,16,9
3.8025,NaN,NaN,NaN,NaN,4556.5,NaN,0.8125,NaN,NaN,1.6667,37,13.25,300.5,1120.9,0.8125,NaN,1.4431,NaN,30.5,123.49,312.58,134.93,NaN,NaN,NaN,37843,10.36,NaN,NaN,0.51615,NaN,NaN,13855,4.6625,0,1,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,0,0,0.5,1,0.74,1,NaN,1,NaN,0,0.42,0.26,0.16,NaN,NaN,NaN,1,0.4,NaN,NaN,0.69231,NaN,NaN,NaN,0,NaN,0,13,4
2.1025,3649,29,338.5,1.5145,3757.8,NaN,6.7025,334.75,0.48924,36.167,2004.8,42.75,8.6825,821.31,0.5925,78.3,3.3456,952.75,57.5,791.87,1125.1,613.49,138.3,10087,0.05776,12159,NaN,417.75,773.17,0.65769,NaN,NaN,14089,49.217,217.01,1,0.5,0,0.5,0.5,1,NaN,1,0.75,0,0,0.75,1,0,0.91667,0.5,1,1,0.75,0.75,0.88095,0.80952,0.69048,0.8,0.8,1,0.25,NaN,0.75,0.58333,0.53846,NaN,NaN,NaN,0.75,NaN,1,13,NaN
NaN,529,1764,5184,0.19802,1.3333,NaN,0.015833,50.341,0.0713,40.917,1480.7,8.25,145.11,365.2,0.6385,2.3375,1.1756,131.2,27.667,NaN,NaN,NaN,26.25,824.5,0.0019,45476,NaN,NaN,648.66,1.5889,NaN,NaN,2.59E+05,23.316,0,NaN,0,1,1,0,0,NaN,0,0.15909,0,0,0.66667,0.33333,1,0.28261,0.2,0.5,1,0.045455,0.33333,NaN,NaN,NaN,0.25,0.625,0.125,1,NaN,NaN,0.56818,0.78947,NaN,NaN,NaN,0.66667,NaN,1,18,9
NaN,NaN,NaN,NaN,NaN,3,NaN,0.0225,175.17,0.13343,28.385,496.67,17.583,147.89,323.53,0.069167,NaN,1.9096,313.41,26,NaN,NaN,NaN,20.333,1768.5,0.0007,25783,NaN,3.75,181.04,0.55061,NaN,NaN,1.00E+05,40.253,44.266,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0.71795,0,0,0.66667,1,1,0.46154,0,NaN,1,0.33333,0,NaN,NaN,NaN,0.11111,0.44444,0,0.33333,NaN,0.125,0.28205,0.77551,NaN,NaN,NaN,1,NaN,1,18,13
NaN,NaN,NaN,NaN,NaN,9.5714,NaN,0.041548,103.1,NaN,0,884.76,1.869,31.817,160.14,0.33393,NaN,1.5261,118.22,29.381,65.361,45.376,533.14,NaN,NaN,NaN,7862.3,16.604,NaN,517.35,0.28167,NaN,NaN,51470,164.55,4436.9,NaN,NaN,NaN,NaN,NaN,0,NaN,0.2381,0.3,NaN,0,0.52381,0,0.33333,0.040816,0.19048,NaN,1,0.027027,0.2381,0.33333,0,0.66667,NaN,NaN,NaN,0,0.6875,NaN,0.475,0.41667,NaN,NaN,NaN,1,NaN,0,10,NaN
3.4292,76166,888.33,2016.7,1.3673,207,NaN,0.23583,287,NaN,0,5231.8,80.75,110.1,186.75,0.1125,0.23833,1.7819,318.4,10.25,163.42,226.92,318.25,293.67,1236.3,0.0051667,1.30E+05,69.643,0.25,305.39,1.1507,NaN,NaN,801.76,433.32,0,1,1,1,1,0.5,1,NaN,1,0.57143,NaN,0,0.75,1,1,0.12281,0,0.5,1,0.23636,0,0.5,0.083333,0.41667,1,0.66667,0.66667,1,0.78571,0,0.14286,0.64286,NaN,NaN,NaN,1,NaN,0,16,9
NaN,NaN,NaN,NaN,NaN,49.5,NaN,0.0091667,210.12,0.045023,50.862,2132.5,12.75,311.63,265.32,0.2725,1.1767,1.1656,325.52,23.25,383.45,270.11,575.05,92.444,19835,0.0068444,21310,NaN,NaN,2723.6,0.85588,NaN,NaN,42655,65.138,0,NaN,NaN,NaN,NaN,NaN,0.25,NaN,0,0.79487,0,0,1,0.75,1,0.21795,0,0.33333,1,0.27273,0.25,0.6,0.4,0.6,0.55556,1,0.77778,0.5,NaN,NaN,1,0.58824,NaN,NaN,NaN,1,NaN,1,16,5
NaN,4.00E+05,969.67,17075,0.060025,13.667,NaN,0.0225,NaN,NaN,0,25,1.5833,119.43,158.78,0.049167,NaN,1.5823,NaN,4.6667,304.6,417.89,476.81,NaN,NaN,NaN,64552,24.879,NaN,NaN,0.298,NaN,NaN,17057,118.71,0,NaN,1,1,1,0,0,NaN,0,NaN,NaN,0,0,0,1,0.086207,0,NaN,1,NaN,0,0.63158,0.35088,0.52632,NaN,NaN,NaN,1,0.65517,NaN,NaN,0.2,NaN,NaN,NaN,1,NaN,0,12,4
0.0625,NaN,NaN,NaN,NaN,40,NaN,0.0425,NaN,0.12181,29.576,1186,18.25,30.825,527.31,0.3625,NaN,1.0906,NaN,2.5,214.68,77.174,1494.2,NaN,NaN,NaN,6260,29.938,NaN,NaN,1.129,NaN,NaN,2.70E+05,49.862,2.1176,0,NaN,NaN,NaN,NaN,0.5,NaN,0,NaN,0,0,1,0.5,0,0.42857,0.5,NaN,1,NaN,0,0.73913,0.021739,0.93478,NaN,NaN,NaN,0,0.66667,NaN,NaN,0.7,NaN,NaN,NaN,1,NaN,0,12,3
NaN,NaN,NaN,NaN,NaN,4.5,NaN,0.0025,269.98,0.2401,25.625,1408.5,0.25,410.47,498.85,0.0225,NaN,1.344,411.31,22.5,344.65,444.63,742.78,61.5,9947.8,0.00255,30254,NaN,0.25,610.76,0.44089,NaN,NaN,87079,56.629,46.866,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0.68367,0,0,1,0,1,0.26596,0,NaN,1,0.43878,0,0.8,0.4,0.66667,0.75,1,0.375,1,NaN,0,0.35714,0.44444,NaN,NaN,NaN,1,NaN,1,20,9
NaN,18369,1.73E+06,3.04E+07,180.78,714.56,NaN,5.1781,289.89,0.16335,129.46,1.42E+05,45.583,267.34,1322.9,0.93139,547.37,1.4994,680.25,12.556,415.45,260.56,941.45,68.444,1344.6,0.06285,60344,NaN,4.25,466.81,1.0276,NaN,NaN,730.9,84.838,10.035,NaN,1,1,1,1,1,NaN,1,0.65278,0,0,1,0.44444,1,0.85714,0.33333,1,1,0.43662,0.22222,0.6,0.2,1,0.5,0.72222,0.72222,1,NaN,0.16667,0.29167,0.78788,NaN,NaN,NaN,0.75,NaN,1,31,22
NaN,1849,506.25,484,0.57003,313.67,NaN,0.0091667,126.34,0.10135,59.538,2923.7,42.25,98.417,211.59,0.29583,0.2725,1.8606,220.38,15,571.92,674.01,663.42,103.14,9780.8,0.0048857,5172.7,NaN,NaN,330.96,1.1238,NaN,NaN,41969,30.269,2.0347,NaN,0,0,1,0,1,NaN,0,0.53333,0,0,1,1,0.66667,0.21429,0,0.25,1,0.2,0,0.91667,0.58333,0.5,0.28571,1,0.71429,0,NaN,NaN,0.42222,0.6875,NaN,NaN,NaN,0.33333,NaN,1,16,6
1.0225,297.75,1.43E+05,33270,1002.1,90.786,NaN,0.089643,151.22,0.33121,139.21,2729.1,5.9643,273.61,885.97,0.1545,23.68,1.5303,135.28,5.3571,214.25,418.69,3642.3,65.619,9959.8,0.0026286,32992,NaN,6.25,1172.3,1.7458,NaN,NaN,7821.8,39.599,0,1,0,1,1,1,1,NaN,0.35714,0.2931,0,0,0.64286,0.21429,1,0.64407,0.066667,1,1,0.017544,0,1,0.5,1,0.42857,0.66667,0.33333,0.71429,NaN,0,0.72414,0.58333,NaN,NaN,NaN,0.5,NaN,1,18,15
NaN,NaN,NaN,NaN,NaN,2.6667,NaN,0.069167,136.6,0.095243,34.2,7083,1.5833,164.28,348.77,0.3625,1.435,1.6706,239.69,0.5,30.25,16,2256.3,66.357,16001,0.0012929,29303,NaN,0.79545,2296.1,0.9156,NaN,NaN,10915,49.333,167.82,NaN,NaN,NaN,NaN,NaN,0,NaN,0.33333,0.34667,0,0,0.66667,0,1,0.31884,0.33333,0.6,1,0.18667,0,0,0,1,0.78571,0.71429,0.14286,1,NaN,0,0.90667,0.72,NaN,NaN,NaN,0.75,NaN,1,18,11
0.3025,625,56.25,16641,0.11902,100.33,NaN,0.39583,71.179,NaN,0.090909,789.67,7.5833,224.67,365.05,0.0875,NaN,1.7556,108.43,9.6667,130.5,284.56,47.25,81,3422.3,0.0004,1231,NaN,0.25,58.821,0.15071,NaN,NaN,47576,9.9092,0,0,0,0,1,0,0.66667,NaN,1,0.21429,NaN,0,1,0.33333,1,0.32432,0,NaN,1,0,0,0.375,0.125,0,1,1,0,0,NaN,0,0,0.071429,NaN,NaN,NaN,0.33333,NaN,0,9,3
2.1025,64,12.25,1,NaN,2721.4,NaN,21.205,48.319,0.12494,52.045,184.63,20.5,329.02,195.49,0.1325,0.54667,2.1637,100.2,2.25,NaN,NaN,NaN,67.857,5896.8,0.0089571,4483.9,NaN,NaN,2655.1,1.0467,NaN,NaN,1.71E+05,15.528,3.9697,1,0,0,0,NaN,1,NaN,1,0.12069,0,0,0.25,0.75,1,0.12281,0,0,1,0.035714,0,NaN,NaN,NaN,0.42857,0.92857,0.64286,0,NaN,NaN,0.93103,0.73333,NaN,NaN,NaN,0.14286,NaN,1,17,11
NaN,2.48E+05,44465,48038,20.695,833.25,NaN,3.4775,NaN,NaN,0.5,182.75,110.25,54.177,298.2,0.2225,NaN,2.2619,NaN,28.75,301.79,589.4,193.79,NaN,NaN,NaN,10853,10.745,NaN,NaN,0.205,NaN,NaN,6114.4,0.81583,0,NaN,1,1,1,1,1,NaN,1,NaN,NaN,0,0.5,1,1,0.16327,0,NaN,1,NaN,0.25,0.64583,0.5625,0.20833,NaN,NaN,NaN,0,0.29787,NaN,NaN,0.3,NaN,NaN,NaN,0,NaN,0,9,6
NaN,NaN,NaN,NaN,NaN,177,NaN,0.015833,NaN,NaN,11.538,131.67,0.91667,219.08,1634.9,0.069167,NaN,0.95312,NaN,9.6667,234.46,357.17,300.19,NaN,NaN,NaN,23193,63.184,NaN,NaN,0.44211,NaN,NaN,2505.8,0.1125,0,NaN,NaN,NaN,NaN,NaN,1,NaN,0,NaN,NaN,0,0.33333,0,1,0.89333,0,NaN,1,NaN,0,0.39706,0.24242,0.36765,NaN,NaN,NaN,0.5,0.80263,NaN,NaN,0.42105,NaN,NaN,NaN,0,NaN,0,11,2
NaN,26,66.25,1282,0.061025,29,NaN,0.0925,NaN,NaN,NaN,2974.5,7.25,87.938,NaN,0.3425,0.16,2.1931,NaN,25,NaN,NaN,NaN,NaN,NaN,NaN,6013.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,116.09,0,NaN,0,0,0.5,0,0,NaN,0.5,NaN,NaN,NaN,1,0.5,1,NaN,0,0,1,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.75,NaN,0,NaN,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.32,0.1891,0.22222,NaN,NaN,NaN,331.13,NaN,NaN,NaN,145.88,NaN,57.583,30.713,2094.9,138.14,909.68,0.0021571,NaN,14.556,NaN,1048.8,0.41083,NaN,NaN,19.656,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.48837,0,0,NaN,NaN,NaN,0.31111,NaN,NaN,NaN,0.093023,NaN,0.33333,0,1,0.85714,0.71429,0.28571,NaN,0.53333,NaN,0.93023,0.33333,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
0.1225,NaN,NaN,NaN,NaN,13,NaN,0.0625,250.89,NaN,0.6,3802.5,31.25,46.24,124.59,0.4925,NaN,2.4831,67.929,5,205.75,416.25,263.42,NaN,NaN,NaN,4356,14.804,NaN,2670.5,0.72417,NaN,NaN,1.64E+06,131.1,0,0,NaN,NaN,NaN,NaN,0,NaN,0,0.13636,NaN,0,1,1,1,0.081633,0,NaN,1,0,0,0.91667,0.41667,0.5,NaN,NaN,NaN,0,0.62745,NaN,0.97727,0.41667,NaN,NaN,NaN,1,NaN,0,7,2
0.4625,96.5,794,1369,0.15852,16.5,18225,0.045833,791.25,0.18067,32.615,22296,1.25,83.637,53.962,0.1975,0.38333,1.6444,438.92,2.4,NaN,NaN,NaN,45.2,31284,0.00073333,18049,NaN,3.25,353.83,0.79938,NaN,NaN,3.08E+05,16.622,0,0.5,0,0.5,1,0,0,1,0.16667,0.88462,0,0,0.75,0,1,0,0.25,0.33333,1,0.4,0,NaN,NaN,NaN,0.8,1,0,0.5,NaN,0,0.42308,0.65625,NaN,NaN,NaN,0.16667,NaN,1,10,1
6.0025,NaN,NaN,NaN,NaN,42.5,NaN,0.0725,101.66,0.052671,25,328.67,0.25,72.43,600.54,0.3125,0.97,1.2706,212.69,42.5,227.25,218.61,407.25,47.133,5812.4,0.0060267,22025,NaN,0.25,340.44,0.17963,NaN,NaN,1323.8,19.963,0,1,NaN,NaN,NaN,NaN,0,NaN,0.5,0.37037,0,0,0.66667,0,1,0.53704,0,0.33333,1,0.14815,0.5,1,0,0.5,0.6,1,0.46667,0.5,NaN,0,0.37037,0.2037,NaN,NaN,NaN,0.5,NaN,1,11,4
NaN,NaN,NaN,NaN,NaN,42.5,NaN,0.2025,112.48,0.0769,14.476,136,181.25,37.37,227.96,0.2725,0.305,1.3056,112.73,6.5,205.22,153.41,1810.9,763.6,8828.3,0.00474,9640,NaN,NaN,1305.6,0.31545,NaN,NaN,7653.8,0.1325,0,NaN,NaN,NaN,NaN,NaN,0,NaN,1,0.34615,0,0,0,1,0.5,0.10526,0,0,1,0.038462,0,0.31034,0.034483,1,1,1,0.4,0,NaN,NaN,0.84615,0.27273,NaN,NaN,NaN,0,NaN,1,8,3
NaN,NaN,NaN,NaN,NaN,263.4,NaN,2.8825,109.36,0.094562,99.3,1753,7.45,321.86,140.28,0.17917,30.902,1.0031,216.42,39.8,NaN,NaN,NaN,34.273,2998.4,0.0019636,52411,NaN,5,402.9,0.88479,NaN,NaN,14586,7.8105,442.29,NaN,NaN,NaN,NaN,NaN,0.8,NaN,1,0.37838,0,0,0.8,0.2,1,0.093333,0,0.6,1,0.16216,0.4,NaN,NaN,NaN,0.36364,0.54545,0.18182,1,NaN,0.125,0.41892,0.21918,NaN,NaN,NaN,0.2,NaN,1,18,13
NaN,NaN,NaN,NaN,NaN,10,NaN,0.0425,390.96,NaN,3.4167,49,20.25,445.21,65.638,0.0625,NaN,1.6606,566.53,25,384.48,554.27,104.33,4,11554,0.0017375,32761,NaN,0.91667,239.46,0.12,NaN,NaN,5.80E+06,55.502,54.545,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0.83824,NaN,0,0,1,1,0,0,NaN,1,0.58824,0,0.84615,0.73077,0.11538,0,1,0.125,1,NaN,0,0.39706,0.11905,NaN,NaN,NaN,1,NaN,1,11,6
NaN,NaN,NaN,NaN,NaN,274.8,NaN,0.1025,NaN,NaN,0.27273,13375,24.25,69.647,44.07,0.72917,0.36,2.3776,NaN,77.6,389.65,509.93,2470.6,1,552.25,0.0001,7658.5,NaN,NaN,NaN,0.40235,NaN,NaN,29990,18.692,0,NaN,NaN,NaN,NaN,NaN,1,NaN,0.4,NaN,NaN,0,0.8,0.6,1,0,0.33333,0,1,NaN,0.8,0.63158,0.38596,0.87719,0,1,0,0,NaN,NaN,NaN,0.52941,NaN,NaN,NaN,1,NaN,0,18,3
0.2025,64,30.25,169,0.55502,5.6667,NaN,0.0025,196.8,0.081331,83.104,760,20.25,64.88,86.111,0.0525,0,1.1094,431.67,5.6667,102.54,165.54,1126,6.8,12746,0.00238,16294,NaN,NaN,1526.3,1.8494,NaN,NaN,375.04,44.223,23.529,0,0,0,0,0,0,NaN,0,0.35385,0,0,1,1,0.75,0,0,0,1,0.21875,0,0.14286,0.14286,0.78571,0,1,0.4,0,NaN,NaN,0.8,0.94118,NaN,NaN,NaN,0.5,NaN,1,14,7
0.0225,676,992.25,256,0.29702,18,NaN,0.0425,254.4,0.1181,36.933,37.667,18.25,245.55,82.392,0.0225,0.04,3.3706,476.44,17.333,555.08,642.87,449.92,40.846,23786,0.0035308,16358,NaN,4.9167,490.79,1.148,NaN,NaN,93157,18.107,37.401,0,0,1,0,0,0.25,NaN,0.25,0.7284,0,0,0,0.75,1,0.012658,0,0,1,0.51852,0,0.75,0.73913,0.45833,0.61538,0.92308,0.46154,0.2,NaN,0.33333,0.24691,0.67391,NaN,NaN,NaN,0.2,NaN,1,21,9
NaN,NaN,NaN,NaN,NaN,1,NaN,0.0025,283.58,0.14301,19.231,396.5,6.9167,98.485,371.95,0.3025,NaN,2.9256,354.58,29,873.05,600.04,358.01,8.25,1748,0.00135,22075,NaN,1.1071,203.44,0.59828,NaN,NaN,44968,48.909,53.28,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0.75926,0,0,0.5,0.33333,1,0.15385,0.33333,NaN,1,0.32075,0.5,1,0.76,0.64,0,0.375,0.125,0.66667,NaN,0,0.2963,0.58621,NaN,NaN,NaN,1,NaN,1,21,9
NaN,NaN,NaN,NaN,NaN,47.333,NaN,0.1025,433.45,0.13667,24.917,1025,4.25,224.36,152.75,0.0725,NaN,1.5006,225.33,22.5,NaN,NaN,NaN,11.667,28009,0.0012143,25715,NaN,0.91667,1096.3,34.376,NaN,NaN,23109,87.278,0,NaN,NaN,NaN,NaN,NaN,0.33333,NaN,0.66667,0.96364,0,0,0.5,0,1,0,0,NaN,1,0.2,0,NaN,NaN,NaN,0.16667,1,0.14286,0.5,NaN,0,0.83636,0.7,NaN,NaN,NaN,1,NaN,1,19,8
4.6225,0.33333,8176.9,38390,7.6327,877.5,NaN,0.0865,361.88,0.12195,45.538,221.25,76.75,353.02,251.51,0.5785,1.592,1.2936,518.12,25.25,550.35,680.62,141.6,44.727,6681.9,0.0071364,56510,NaN,NaN,65,0.2745,NaN,NaN,39430,6.9558,0,1,0,0.33333,1,0.66667,1,NaN,0.4,0.75,0,0,0.5,1,1,0.22034,0.4,0.2,1,0.58824,0,0.8,0.65,0.25,0.18182,0.90909,0.81818,1,NaN,NaN,0,0.3,NaN,NaN,NaN,0.33333,NaN,1,12,14
7.0225,NaN,NaN,NaN,NaN,34.8,NaN,0.2425,143.58,0.081529,35.857,492.8,3.05,109.76,801.92,0.1145,0.27276,0.96162,263.22,51,218.25,452.75,156.75,57.444,20689,0.0066778,7915.4,NaN,NaN,190.75,0.23429,NaN,NaN,22258,133.11,106,1,NaN,NaN,NaN,NaN,0.2,NaN,1,0.63333,0,0,0.8,0,0.8,0.88333,0,0.2,1,0.15,0.6,0.5,0.5,0.25,0.44444,1,0.33333,0,NaN,NaN,0.26667,0.28571,NaN,NaN,NaN,1,NaN,1,16,6
0.1225,NaN,NaN,NaN,NaN,42.5,NaN,0.0325,115.89,0.088254,35.727,3203,8.75,95.977,75.283,0.4075,NaN,1.9331,158.76,23.5,125.96,183.72,466.25,15,22715,0.00106,33882,NaN,NaN,702.85,0.232,NaN,NaN,34906,72.402,1.3989,0,NaN,NaN,NaN,NaN,0.25,NaN,0,0.54,0,0,1,0.5,1,0,0,NaN,1,0.06,0.25,0.71429,0,0.42857,0.2,1,0.2,1,NaN,NaN,0.78,0.26667,NaN,NaN,NaN,0.66667,NaN,1,12,7
NaN,NaN,NaN,NaN,NaN,12,NaN,0.0091667,242.65,0.0841,23,6541.7,20.25,231.22,320.24,0.1125,NaN,1.5406,342.35,30.5,400.25,522.13,16.25,46.222,21914,0.00174,21071,NaN,0.82143,222.69,0.47838,NaN,NaN,1.20E+05,5.4092,35.28,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0.72727,0,0,1,1,1,0.23636,0,NaN,1,0.43636,0,1,1,0,0.33333,0.66667,0.2,0.33333,NaN,0,0.21818,0.48649,NaN,NaN,NaN,0,NaN,1,18,8
1.5625,NaN,NaN,NaN,NaN,536.5,2704,30.063,123.63,0.10696,29.545,230.5,66.25,265.63,95.511,0.2425,NaN,1.7656,237.1,2,151.85,209.5,1918.8,30.5,32925,0.002,8425,NaN,NaN,1642.4,0.68538,NaN,NaN,1076.8,7.4825,0,1,NaN,NaN,NaN,NaN,1,0,1,0.375,0,0,0,1,1,0,0,NaN,1,0.19048,0,0.4,0.15,0.65385,0.5,1,0.5,0,NaN,NaN,0.875,0.46154,NaN,NaN,NaN,0,NaN,1,20,7
1.3225,400,420.25,196,0.11902,453,NaN,0.4075,274.16,0.30622,21.727,872.5,3.25,162.72,303.51,0.2425,0.42333,1.1656,223.13,2,432.5,780.27,396.75,35.737,4584.8,0.00066,32774,NaN,NaN,542.25,1.0017,NaN,NaN,8.49E+05,59.317,0,1,0,0,0,0,1,NaN,0.75,0.44928,0,0,0.5,0,1,0.32,0.2,0.44444,0.8,0.22388,0,0.75,0.6875,0.5,0.57895,0.63158,0.05,1,NaN,NaN,0.3913,0.4375,NaN,NaN,NaN,0.75,NaN,1,23,13
NaN,NaN,NaN,NaN,NaN,167.5,NaN,16.762,263.4,0.0601,9.6667,2082.5,24.25,56.338,613.1,0.3425,0.01,2.6419,403.69,18.667,452.92,497.2,169.49,11.1,22660,0.0041818,13094,NaN,3.45,169.02,0.57684,NaN,NaN,0,109.37,6.622,NaN,NaN,NaN,NaN,NaN,1,NaN,1,0.71795,0,0,0.5,0.33333,1,0.43878,0.33333,0,1,0.44872,0,0.95238,0.61905,0.2381,0.1,1,0.45455,0,NaN,0,0.25641,0.53165,NaN,NaN,NaN,1,NaN,1,16,13
NaN,169,529,2304,0.41602,30.333,NaN,0.0091667,169.87,0.55597,42.933,26645,21.583,36.72,559.51,0.50917,NaN,1.8273,156.12,7,836.68,830.62,179.92,24.2,6894.6,0.00262,689,NaN,6.25,327.94,4.0788,NaN,NaN,52795,107.16,0,NaN,0,1,1,0,0.33333,NaN,0,0.53846,0,0,1,0.66667,0.66667,0.56716,0.33333,NaN,1,0.076923,0,0.97619,0.7619,0.28571,0.4,0.7,0.3,0,NaN,0,0.46154,1,NaN,NaN,NaN,1,NaN,1,19,9
NaN,NaN,NaN,NaN,NaN,37.25,NaN,0.0325,449.07,NaN,1.3,2278.8,18.75,66.145,224.2,0.4575,0.065,1.2073,428,4,420.07,424.21,160.8,4,1406.3,0.0016,4182.3,76.275,0.25,49.426,0.39714,NaN,NaN,1479.6,49.427,0,NaN,NaN,NaN,NaN,NaN,0.5,NaN,0,1,NaN,0,1,1,0.5,0.15,0.25,0,1,0.58824,0,0.86364,0.45455,0.27273,0,1,0,0,0.875,0,0.058824,0.21429,NaN,NaN,NaN,0.5,NaN,0,11,2
0.3025,676,7921,20164,0.19802,117.75,3721,0.0175,NaN,NaN,NaN,2169.5,7.75,94.485,NaN,0.6125,NaN,2.0306,NaN,6.25,NaN,NaN,NaN,NaN,NaN,NaN,5664.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.916,0,0,0,1,1,0,1,0,0,NaN,NaN,NaN,1,0.5,1,NaN,0.25,NaN,1,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.33333,NaN,0,NaN,NaN
3.2225,1352.5,471.25,28449,0.15852,362,NaN,2.3665,228.23,0.3331,99.083,2809,17.85,235.71,2024.3,0.66917,6.4229,3.7256,354.79,22.75,350.68,612.5,283.68,56.5,4096.5,0.0044667,13846,NaN,1.5833,248.5,0.64712,NaN,NaN,5188.2,155.14,34.332,1,0,0.5,1,0,1,NaN,1,0.61458,0,0,1,0.2,1,0.79817,0.66667,0.71429,1,0.31928,0.25,0.35714,0.42857,0.21429,0.33333,0.33333,0.33333,0.25,NaN,0,0.34375,0.78846,NaN,NaN,NaN,1,NaN,1,24,15
0.4225,484,1,4,0.55502,128.5,16129,0.0025,NaN,NaN,0,152.5,73.25,26.57,25.636,0.0125,NaN,1.8931,NaN,10,44.45,109.92,1902.3,NaN,NaN,NaN,505,22.636,NaN,NaN,0.016667,NaN,NaN,9690,2.1425,0,0,0,0,0,0,0.5,1,0,NaN,NaN,0,0,1,0.5,0,0,NaN,1,NaN,0,0.1,0,0.9,NaN,NaN,NaN,0,0.81818,NaN,NaN,0,NaN,NaN,NaN,0,NaN,0,8,NaN
NaN,NaN,NaN,NaN,NaN,1694.7,NaN,0.52917,NaN,NaN,18.417,56808,12.25,78.177,80.758,0.32917,0.16,3.3706,NaN,15.167,674.25,687.88,1508.1,NaN,NaN,NaN,6185.7,64.613,NaN,NaN,0.2475,NaN,NaN,10257,23.983,0,NaN,NaN,NaN,NaN,NaN,0.83333,NaN,0.66667,NaN,NaN,0,1,0.16667,1,0,0.16667,0,1,NaN,0,0.75,0.5814,0.75,NaN,NaN,NaN,0,0.96774,NaN,NaN,0.41667,NaN,NaN,NaN,0.66667,NaN,0,15,5
NaN,NaN,NaN,NaN,NaN,1071.3,NaN,51.962,NaN,NaN,0.25,582,66.917,357.53,728.83,3.3225,32.49,1.8023,NaN,5.6667,124.21,146.88,1485.5,144,90.25,0.0049,9340.3,NaN,20.25,NaN,0.40588,NaN,NaN,NaN,55.116,0.77623,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,0,0.66667,1,1,0.53704,0.8,1,1,NaN,0,0.30189,0.09434,0.88679,1,0,1,0,NaN,1,NaN,0.23529,NaN,NaN,NaN,0.66667,NaN,0,13,4
1.3225,30276,156.25,36,0.55502,20.667,NaN,0.1025,NaN,NaN,0,2716.7,52.917,199.14,156.38,0.089167,NaN,NaN,NaN,17.667,122.81,117.13,499.22,NaN,NaN,NaN,17346,NaN,NaN,NaN,0.55889,NaN,NaN,37222,20.483,0.12571,1,1,0,0,0,0,NaN,0.66667,NaN,NaN,0,0.33333,1,1,0.071429,0,NaN,NaN,NaN,0,0.35897,0.025641,0.74359,NaN,NaN,NaN,0.33333,NaN,NaN,NaN,0.66667,NaN,NaN,NaN,1,NaN,0,3,NaN
3.8125,1300,5232.3,1.60E+05,0.002525,423.1,NaN,1.0085,164.95,0.19143,129.13,830.9,6.25,83.299,182.25,0.3725,24.189,1.3541,304.96,23.4,110.25,216.09,2450.3,35.9,16256,0.023624,44324,NaN,462.25,893.28,3.3104,NaN,NaN,5880.3,95.032,0,1,0,1,1,0,1,NaN,1,0.52113,0,0,0.6,0.1,0.81818,0.10294,0.1,0.66667,1,0.21127,0.3,1,0,1,0.3,0.4,0.47619,1,NaN,1,0.58333,0.45455,NaN,NaN,NaN,0.66667,NaN,1,32,16
0.0725,229,51.25,122,0.26752,23.5,NaN,0.1275,NaN,NaN,2.7273,648.2,16.25,85.087,328.87,0.3305,NaN,1.5716,NaN,131.4,114.73,81.474,868.55,NaN,NaN,NaN,2359,19.043,NaN,NaN,1.1129,NaN,NaN,56509,23.863,0,0,0,0,0,0,0.25,NaN,0.75,NaN,NaN,0,0.4,0.6,1,0.19149,0.2,NaN,1,NaN,1,0.47826,0,0.91304,NaN,NaN,NaN,0,0.65957,NaN,NaN,0.42857,NaN,NaN,NaN,0.66667,NaN,0,7,2
